datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/07/28 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,47,0,1,-18.092,-46.965,50.8
2018/07/28 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,GOUVEIA,Cerrado,16,0,1,-18.466,-43.825,16.3
2018/07/30 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,34,0,1,-19.076,-48.801,59.5
2018/07/30 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,36,0,1,-19.082,-48.807,56.1
2018/07/28 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,GOUVEIA,Cerrado,47,0,1,-18.562,-43.991,15.7
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,91,0,1,-15.349,-43.701,51.6
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAUBA,Cerrado,100,0,1,-15.779,-43.328,13.7
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DA PONTE,Caatinga,72,0,1,-15.916,-43.929,8.1
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DA PONTE,Caatinga,67,0,1,-15.918,-43.941,62.1
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DA PONTE,Caatinga,63,0,1,-15.919,-43.954,24.2
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JACINTO,Mata Atlantica,33,0,1,-16.185,-40.326,17.1
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JEQUITINHONHA,Mata Atlantica,92,0,1,-16.192,-41.218,9.5
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JEQUITINHONHA,Mata Atlantica,92,0,1,-16.193,-41.228,6.7
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIAI,Cerrado,66,0,1,-16.892,-44.898,13.2
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,CLARO DOS POCOES,Cerrado,67,0,1,-17.109,-44.26,12.4
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,11,1,1,-18.145,-41.129,5.4
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,57,0,1,-18.32,-43.968,7.9
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado,52,0,1,-18.714,-43.849,14.4
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,MONJOLOS,Cerrado,24,0,1,-18.445,-43.888,13.6
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,PAPAGAIOS,Cerrado,46,0,1,-19.319,-44.588,15.3
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARANAIBA,Cerrado,45,0,1,-19.385,-46.199,99.1
2018/07/30 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,IBERTIOGA,Mata Atlantica,7,0,1,-21.398,-43.928,39.9
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,MANGA,Caatinga,100,0,1,-14.543,-43.999,24.4
2018/07/26 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,MANGA,Caatinga,100,0,1,-14.544,-44.011,25.9
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,IBERTIOGA,Mata Atlantica,0,0,0.2,-21.386,-44.019,25.4
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LIBERDADE,Mata Atlantica,0,5.2,0,-21.985,-44.238,30.3
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LIBERDADE,Mata Atlantica,0,5.3,0,-21.986,-44.243,30.7
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DO PARAISO,Mata Atlantica,95,0,1,-15.198,-41.815,13.4
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,2,0,1,-18.169,-42.052,6.4
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUTINGA,Mata Atlantica,0,1.4,0.2,-21.402,-44.645,10.4
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUTINGA,Mata Atlantica,1,1.7,0,-21.448,-44.773,8.8
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA RITA DE CALDAS,Mata Atlantica,0,3.9,0.5,-21.943,-46.162,29.2
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA RITA DE CALDAS,Mata Atlantica,0,3.8,0.3,-21.946,-46.154,20.6
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,12,2.4,1,-17.503,-47.173,21.2
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DIVISA ALEGRE,Mata Atlantica,25,0.8,1,-15.718,-41.383,7.6
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MEDINA,Mata Atlantica,60,0,1,-16.378,-41.408,9
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUAS FORMOSAS,Mata Atlantica,41,0,1,-17.083,-40.95,12.4
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPITAO ENEAS,Cerrado,68,0,1,-15.964,-43.593,16.7
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado,2,0,0.8,-17.582,-43.402,16.7
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,BAMBUI,Cerrado,0,10.8,0.2,-19.994,-46.145,8.4
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,13,2.6,1,-17.497,-47.167,29.6
2018/08/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado,12,2.7,1,-17.501,-47.159,20.1
2018/08/08 17:30:00,AQUA_M-T,Brasil,MINAS GERAIS,UNAI,Cerrado,67,0,1,-16.876,-46.385,69.3
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,5,0,1,-18.416,-47.179,80.3
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,5,0,1,-18.418,-47.184,98.9
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,5,0,1,-18.425,-47.224,103.7
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,COROMANDEL,Cerrado,5,0,1,-18.427,-47.228,80.3
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,6,0,1,-20.092,-46.569,76.8
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO BATISTA DO GLORIA,Cerrado,6,0,0.9,-20.512,-46.383,50.6
2018/08/15 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARAI,Mata Atlantica,4,0,0.8,-17.121,-41.708,31.1
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO DE SALES,Cerrado,6,0,1,-19.781,-49.906,154.8
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO DE SALES,Cerrado,6,0,1,-19.786,-49.932,30.8
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO DE SALES,Cerrado,6,0,1,-19.787,-49.885,125.6
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO DE SALES,Cerrado,6,0,1,-19.792,-49.911,416.2
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO DE SALES,Cerrado,6,0,1,-19.796,-49.903,518.9
2018/08/15 17:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO FRANCISCO DE SALES,Cerrado,6,0,1,-19.801,-49.929,77.8
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAIMA,Mata Atlantica,0,0,0.2,-16.772,-40.957,10.8
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRO LEOPOLDO,Cerrado,3,0,-999,-19.616,-44.044,17.3
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAO PINHEIRO,Cerrado,0,0,0.6,-17.79,-45.608,21.9
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,0,0,0.2,-18.058,-44.721,19
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,0,0,0.2,-18.058,-44.726,22.9
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,2,0,0.3,-18.072,-44.39,17
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,2,0,1,-18.871,-41.998,13.7
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,2,0,1,-18.978,-42.123,42.3
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,AIMORES,Mata Atlantica,2,0,-999,-19.494,-41.053,11
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,3,0,0.6,-21.215,-44.167,15.2
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTA DE LEITE,Mata Atlantica,0,0,0.5,-15.965,-42.629,126.4
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Mata Atlantica,0,0,0.7,-15.966,-42.642,26.8
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,3,0,1,-16.174,-45.96,55.5
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO SA,Cerrado,3,0,1,-16.221,-43.476,12.4
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO SA,Cerrado,3,0,1,-16.223,-43.491,52.1
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,RUBELITA,Mata Atlantica,1,0,1,-16.261,-42.087,8.3
2018/08/20 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ITINGA,Mata Atlantica,0,0,0.2,-16.535,-42.007,19.9
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,3,0,1,-19.599,-48.135,177.6
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,VERISSIMO,Cerrado,3,0,1,-19.603,-48.173,80.1
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,3,0,1,-19.611,-48.142,206.7
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,VERISSIMO,Cerrado,3,0,1,-19.614,-48.18,31.8
2018/08/16 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CONSELHEIRO PENA,Mata Atlantica,6,0.2,1,-19.114,-41.6,25.2
2018/08/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERABA,Cerrado,3,0,1,-19.616,-48.133,50.4
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CENTRALINA,Mata Atlantica,4,0,1,-18.562,-49.257,10.6
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CENTRALINA,Mata Atlantica,4,0,1,-18.563,-49.266,318
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CENTRALINA,Mata Atlantica,4,0,1,-18.565,-49.276,21.6
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CENTRALINA,Mata Atlantica,4,0,1,-18.572,-49.265,62.4
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PLANURA,Cerrado,4,0,1,-20.119,-48.709,17.8
2018/08/19 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,IGUATAMA,Cerrado,0,8,0.6,-20.059,-45.783,83.9
2018/08/19 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,1,0,1,-19.12,-48.368,42.8
2018/08/19 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,1,0,1,-19.122,-48.381,94.4
2018/08/19 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,0,0.1,0.2,-19.168,-45.232,36.7
2018/08/19 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ABAETE,Cerrado,0,0.1,0.2,-19.171,-45.236,56.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Mata Atlantica,5,0,1,-18.671,-48.229,14.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Mata Atlantica,5,0,1,-18.68,-48.227,22
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Mata Atlantica,3,0,1,-18.841,-47.956,14.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMBE DO MATO DENTRO,Mata Atlantica,3,0,1,-19.415,-43.287,41.7
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,4,0,0.1,-20.331,-43.573,19.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,4,0,0.1,-20.331,-43.584,17.7
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PRADOS,Mata Atlantica,4,0,0.8,-21.158,-44.088,8.3
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,4,0,1,-21.303,-44.426,6.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MADRE DE DEUS DE MINAS,Mata Atlantica,4,0,1,-21.409,-44.44,8.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,POCOS DE CALDAS,Mata Atlantica,3,0,0.6,-21.697,-46.561,6.8
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,POCOS DE CALDAS,Mata Atlantica,3,0,0.6,-21.824,-46.544,16.9
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,POCOS DE CALDAS,Mata Atlantica,3,0,0.6,-21.826,-46.554,17.2
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DE MINAS,Mata Atlantica,4,0,1,-22.034,-45.134,7
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,3,0,1,-18.143,-44.338,29.9
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE CARMELO,Cerrado,4,0,1,-18.917,-47.473,8.9
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ROMARIA,Cerrado,4,0,1,-18.919,-47.483,14.8
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,3,0,1,-18.967,-48.368,11.3
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,3,0,1,-18.993,-48.229,21.7
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CRUZEIRO DA FORTALEZA,Cerrado,4,0,1,-19.038,-46.651,12.8
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SERRA DO SALITRE,Cerrado,4,0,0.8,-19.04,-46.662,36.4
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIA,Cerrado,4,0,1,-19.459,-46.579,5.7
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PITANGUI,Cerrado,3,0,1,-19.576,-44.899,122
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PITANGUI,Cerrado,3,0,1,-19.578,-44.912,37.2
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRO LEOPOLDO,Cerrado,3,0,0.9,-19.613,-44.03,27
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,LUZ,Cerrado,4,0,0.9,-19.793,-45.85,8.6
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,3,0,0.2,-19.96,-47.252,18
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,MEDEIROS,Cerrado,3,0,1,-19.99,-46.437,58.6
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,2,0,1,-16.649,-47.087,15.4
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,2,0,-999,-20.138,-43.657,18
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO ACIMA,Mata Atlantica,2,0,-999,-20.085,-43.735,18.5
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,3,0,-999,-18.966,-48.325,17.9
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BETIM,Mata Atlantica,2,0,-999,-19.966,-44.166,23
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO DOMINGOS DAS DORES,Mata Atlantica,2,0,1,-19.544,-42.015,25.8
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO DOMINGOS DAS DORES,Mata Atlantica,2,0,1,-19.544,-42.01,21.7
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,3,0,1,-19.992,-46.447,13.2
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,3,0,1,-19.998,-47.377,23.5
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,3,0,1,-20.007,-47.375,16.2
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,3,0,0.7,-20.009,-47.385,10.8
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,2,0,1,-20.021,-47.403,7.3
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,3,0,1,-20.155,-46.782,25.9
2018/08/21 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,3,0,1,-20.162,-46.77,12.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,2,0,-999,-20.141,-43.676,15.4
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,0,0,1,-19.179,-50.048,14.3
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,0,0,1,-19.187,-50.034,27.2
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,0,0,1,-19.189,-50.046,38.3
2018/08/10 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,0,0.2,1,-17.241,-45.048,31.9
2018/08/11 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,0,0,-999,-20.196,-43.649,20.1
2018/08/11 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,0,0,-999,-20.194,-43.634,25.5
2018/08/17 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,2,3.2,1,-19.081,-49.686,62.8
2018/08/17 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,2,3.2,1,-19.086,-49.69,38.2
2018/08/17 17:25:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,2,3.2,1,-19.092,-49.684,38.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TUMIRITINGA,Mata Atlantica,2,0,1,-18.935,-41.734,62.1
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TUMIRITINGA,Mata Atlantica,2,0,1,-18.938,-41.738,47.1
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BAEPENDI,Mata Atlantica,3,0,0.6,-21.918,-44.934,13
2018/08/12 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,116,0,1,-15.113,-44.048,67.5
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,83,0,1,-16.174,-45.753,22.2
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,83,0,1,-16.18,-45.757,22.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,83,0,1,-16.183,-45.734,76.7
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,83,0,1,-16.186,-45.751,61.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,83,0,1,-16.195,-45.732,43.5
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHINHO,Cerrado,82,0,1,-16.198,-45.749,74.2
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA FE DE MINAS,Cerrado,4,0,1,-16.705,-45.409,24.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,2,0,1,-17.59,-44.373,23.5
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,2,0,1,-17.591,-44.378,22.9
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAQUIM FELICIO,Cerrado,2,0,1,-17.75,-44.232,20.5
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,2,0,1,-17.819,-44.255,22.1
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,2,0,1,-17.823,-44.275,19.1
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LASSANCE,Cerrado,2,0,0.9,-17.843,-44.392,14.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado,3,0,1,-18.757,-43.893,36.4
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CAETANOPOLIS,Cerrado,2,0,1,-19.339,-44.362,19
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.6,-17.639,-46.571,55.1
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,1,-17.642,-46.585,45.8
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.7,-17.65,-46.569,148.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.7,-17.652,-46.583,207.2
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.6,-17.661,-46.567,119.8
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.6,-17.663,-46.581,69.2
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.6,-17.669,-46.552,25.2
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,2,0,0.7,-17.674,-46.579,46.3
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES MARIAS,Cerrado,3,0,1,-18.065,-45.057,16.7
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES MARIAS,Cerrado,3,0,1,-18.069,-45.05,17.2
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BAMBUI,Cerrado,3,0,1,-20.042,-45.91,8.3
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,BAMBUI,Cerrado,3,0,1,-20.045,-45.924,49.5
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CAETANOPOLIS,Cerrado,2,0,1,-19.342,-44.38,32.3
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CAETANOPOLIS,Cerrado,2,0,1,-19.346,-44.373,35.4
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,82,0,1,-15.302,-43.726,259.4
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado,3,0,1,-19.01,-49.482,12.1
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,3,0,1,-19.191,-49.702,9.3
2018/08/12 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,118,0,1,-15.117,-44.071,59.6
2018/08/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,2,0,0.1,-20.137,-43.664,28.5
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Mata Atlantica,5,0,1,-18.546,-48.457,9.4
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAGUARI,Mata Atlantica,5,0,1,-18.548,-48.467,9
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PRESIDENTE KUBITSCHEK,Mata Atlantica,5,0,1,-18.592,-43.629,13.8
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DATAS,Mata Atlantica,5,0,1,-18.594,-43.642,11.5
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRA DO INDAIA,Mata Atlantica,6,0,1,-20.189,-45.157,6.1
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO MANSO,Mata Atlantica,4,0,1,-20.199,-44.322,12.3
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAGUARA,Mata Atlantica,6,0,0.5,-20.373,-44.633,9.8
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ACAIACA,Mata Atlantica,4,0,1,-20.383,-43.132,10.2
2018/08/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CANDEIAS,Mata Atlantica,5,0,1,-20.734,-45.226,18.5
