datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.717,-46.473,67.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.718,-46.482,198.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.719,-46.537,75.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.72,-46.492,141.3
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.72,-46.547,103.2
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.721,-46.501,292.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.723,-46.511,23.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.725,-46.461,101
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.726,-46.471,18.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.726,-46.53,255.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PECANHA,Mata Atlantica,71,0,0.9,-18.592,-42.549,16
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,92,0,1,-18.644,-41.991,21.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MATHIAS LOBATO,Mata Atlantica,92,0,1,-18.647,-42.008,13.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GOVERNADOR VALADARES,Mata Atlantica,92,0,1,-18.649,-41.996,84.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.727,-46.54,438.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.729,-46.49,14.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.73,-46.5,228.2
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.732,-46.51,53.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.735,-46.529,16
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA GRANDE,Cerrado,26,0,1,-17.736,-46.538,85
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,63,0,1,-17.862,-44.254,17.2
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,26,0,1,-17.989,-44.347,37.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BUENOPOLIS,Cerrado,26,0,1,-17.991,-44.359,13.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ACUCENA,Mata Atlantica,21,0,1,-18.996,-42.415,7.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,11,0,1,-19.029,-42.008,38.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,11,0,1,-19.03,-41.997,34.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,11,0,1,-19.033,-42.013,25
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,11,0,1,-19.037,-41.99,15.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,11,0,1,-19.04,-42.006,12
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPITAO ANDRADE,Mata Atlantica,37,0,1,-19.094,-41.717,13.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITANHOMI,Mata Atlantica,31,0,1,-19.097,-41.734,39.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JOANESIA,Mata Atlantica,21,0,1,-19.196,-42.71,13.3
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JOANESIA,Mata Atlantica,23,0,1,-19.204,-42.693,16.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,JOANESIA,Mata Atlantica,22,0,1,-19.206,-42.708,30.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,IAPU,Mata Atlantica,11,0,1,-19.479,-42.205,46.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,11,0,1,-19.882,-42.066,14.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,11,0,0.9,-19.891,-42.048,29.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CARATINGA,Mata Atlantica,11,0,1,-19.893,-42.064,41.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO MANHUACU,Mata Atlantica,11,0,1,-20.03,-41.925,16.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO MANHUACU,Mata Atlantica,11,0,1,-20.032,-41.932,34.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO MANHUACU,Mata Atlantica,11,0,1,-20.033,-41.942,36.2
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTANA DO MANHUACU,Mata Atlantica,11,0,1,-20.035,-41.949,14.4
2019/08/17 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,LEOPOLDINA,Mata Atlantica,13,0,1,-21.573,-42.711,13.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONTAGEM,Mata Atlantica,11,0,1,-19.901,-44.134,7.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,11,0,1,-20.353,-43.891,11.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,11,0,1,-20.355,-43.895,9.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ITABIRITO,Mata Atlantica,11,0,1,-20.383,-43.878,20.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CLAUDIO,Mata Atlantica,11,0,1,-20.43,-44.756,11.3
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ANTONIO CARLOS,Mata Atlantica,11,0,1,-21.305,-43.753,10.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MADRE DE DEUS DE MINAS,Mata Atlantica,11,0,1,-21.385,-44.316,7.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,IBERTIOGA,Mata Atlantica,11,0,1,-21.53,-44.004,12
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,12,0,1,-18.702,-48.883,53.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,12,0,1,-18.704,-48.893,124.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,12,0,1,-18.713,-48.891,25.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE ALEGRE DE MINAS,Cerrado,12,0,1,-18.714,-48.902,23.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,12,0,1,-18.842,-49.976,14.3
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Cerrado,16,0,1,-19.008,-50.312,12.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VERISSIMO,Cerrado,12,0,0.9,-19.581,-48.525,32.3
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPO FLORIDO,Cerrado,12,0,1,-19.591,-48.534,25.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAJUBA,Cerrado,11,0,-999,-19.908,-48.705,11.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTE CARMELO,Cerrado,14,0,1,-18.765,-47.471,9
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,GAMELEIRAS,Caatinga,103,0,1,-15.094,-43.123,50.8
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ALMENARA,Mata Atlantica,17,0,1,-16.281,-40.569,18.4
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,0,0.1,0.9,-20.438,-43.646,18.5
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO BRANCO,Mata Atlantica,0,0.1,1,-20.44,-43.66,17.1
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,0,0.1,1,-20.442,-43.653,27.9
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRA DO ANTA,Mata Atlantica,3,1.3,0.6,-20.581,-42.753,11.7
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GUIRICEMA,Mata Atlantica,0,0.5,1,-20.943,-42.64,9.3
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,UBA,Mata Atlantica,0,0.5,1,-21.123,-42.958,7.5
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,0,0,0.5,-21.216,-44.148,14.4
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,0,0,0.9,-21.218,-44.154,10.1
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,0,0,1,-21.326,-44.326,17.9
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,0,0,1,-21.328,-44.314,16.8
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DEL REI,Mata Atlantica,0,0,1,-21.33,-44.33,11.7
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,CATAGUASES,Mata Atlantica,1,1.2,1,-21.402,-42.664,8.3
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRELANDIA,Mata Atlantica,0,0,1,-21.56,-44.167,21.7
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,VARGINHA,Mata Atlantica,0,0,1,-21.599,-45.445,17.3
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRELANDIA,Mata Atlantica,0,0,1,-21.728,-44.249,20.7
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LIBERDADE,Mata Atlantica,0,0,0.7,-22.095,-44.278,53.8
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,LIBERDADE,Mata Atlantica,0,0,0.5,-22.097,-44.295,21
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,MARIA DA FE,Mata Atlantica,2,0,1,-22.339,-45.341,23.6
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,MARIA DA FE,Mata Atlantica,2,0,1,-22.34,-45.346,35.9
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,MARIA DA FE,Mata Atlantica,2,0,1,-22.342,-45.361,21.1
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,98,0,1,-15.757,-46.044,27.1
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ARINOS,Cerrado,89,0,1,-15.759,-46.062,22.9
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,BERILO,Cerrado,26,0.2,1,-16.753,-42.482,15
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BOA ESPERANCA,Cerrado,0,0,1,-20.976,-45.563,29.6
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,99,0,1,-15.096,-43.592,10.4
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES MARIAS,Cerrado,3,0.3,1,-18.485,-45.023,20.7
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,ABADIA DOS DOURADOS,Cerrado,0,0.1,1,-18.498,-47.374,25.2
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,UBERLANDIA,Cerrado,0,0,1,-18.986,-48.341,32.2
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,INDIANOPOLIS,Cerrado,0,0,0.8,-19.011,-47.84,72.1
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,INDIANOPOLIS,Cerrado,0,0,1,-19.011,-47.845,64
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,1,0.7,1,-19.222,-44.629,55.9
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,1,0.7,1,-19.224,-44.645,69.2
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,PERDIZES,Cerrado,0,0,1,-19.39,-47.111,126.5
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIA,Cerrado,0,0,1,-19.449,-46.421,22.8
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,0,0,0.7,-19.565,-47.525,50.7
2019/08/30 16:25:00,AQUA_M-T,Brasil,MINAS GERAIS,SACRAMENTO,Cerrado,0,0,0.7,-19.568,-47.517,37
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA UNIAO,Cerrado,14,3.3,0.2,-19.698,-43.568,9.9
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,ESMERALDAS,Cerrado,5,1.8,0.8,-19.812,-44.207,17.6
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0,1,-20.19,-46.348,22
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0,1,-20.192,-46.333,57.6
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0,1,-20.199,-46.303,135
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0,1,-20.2,-46.287,52.1
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0,1,-20.201,-46.325,40.1
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO ROQUE DE MINAS,Cerrado,0,0,1,-20.202,-46.309,68.3
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTAIS,Cerrado,0,0,1,-20.834,-45.572,19.7
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTAIS,Cerrado,0,0,0.6,-20.837,-45.585,22.8
2019/08/30 16:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BOA ESPERANCA,Cerrado,0,0,1,-20.974,-45.543,53.5
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,RUBELITA,Mata Atlantica,0,0,0.9,-16.339,-42.129,10.5
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITINGA,Mata Atlantica,1,0,1,-16.569,-41.768,10.7
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MALACACHETA,Mata Atlantica,4,0,0.7,-17.808,-42.241,13.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MALACACHETA,Mata Atlantica,4,0,0.5,-17.81,-42.251,45.9
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCOPOLIS,Mata Atlantica,0,0,1,-17.996,-42.139,5.7
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,AGUA BOA,Mata Atlantica,0,0,1,-18.095,-42.322,16.9
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,VIRGOLANDIA,Mata Atlantica,0,0,1,-18.419,-42.332,10.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,VIRGOLANDIA,Mata Atlantica,0,0,1,-18.42,-42.342,9.5
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,INHAPIM,Mata Atlantica,21,7.6,0.4,-19.469,-42.097,11.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ANTONIO DIAS,Mata Atlantica,10,3.8,0.7,-19.617,-42.802,4.8
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO RIO ABAIXO,Mata Atlantica,21,3.2,1,-19.845,-43.253,6.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,101,0.2,1,-18.024,-46.762,30.8
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGAMAR,Cerrado,101,0.2,1,-18.034,-46.761,15.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAIBA,Cerrado,6,2.3,0.8,-18.999,-46.272,48.7
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAIBA,Cerrado,6,2.3,1,-19.001,-46.285,47
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Mata Atlantica,20,3.1,1,-19.052,-50.472,43.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA VITORIA,Mata Atlantica,20,3.2,1,-19.062,-50.476,60.2
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,22,0,1,-17.943,-45.332,8.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,22,0,1,-17.954,-45.341,36.1
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,22,0,1,-17.955,-45.352,97.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,22,0,1,-17.962,-45.329,33.5
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,22,0,1,-17.963,-45.34,44.5
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO GONCALO DO ABAETE,Cerrado,22,0,1,-17.965,-45.351,70.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,21,0,1,-18.292,-44.649,10.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,25,0.1,1,-18.304,-44.317,9.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CURVELO,Cerrado,23,0.1,1,-18.305,-44.327,9.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,TRES MARIAS,Cerrado,0,0,1,-18.347,-44.991,18.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DATAS,Cerrado,0,0,1,-18.358,-43.647,8.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JEQUITIBA,Cerrado,4,2.6,1,-19.213,-44.001,8.8
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MATOZINHOS,Cerrado,4,1.6,1,-19.551,-44.042,10
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MATOZINHOS,Cerrado,4,1.7,1,-19.557,-44.036,10.8
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DOS FERROS,Mata Atlantica,6,3.8,1,-20.038,-42.528,12.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DOS FERROS,Mata Atlantica,6,3.6,1,-20.047,-42.527,15.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ALFENAS,Mata Atlantica,12,0,1,-21.291,-45.93,28.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,NEPOMUCENO,Mata Atlantica,12,0,1,-21.267,-45.217,8.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BOA ESPERANCA,Mata Atlantica,12,0,1,-21.228,-45.569,6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO RIO DOCE,Mata Atlantica,12,0,0.8,-21.12,-43.376,9.1
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,BOA ESPERANCA,Mata Atlantica,12,0,1,-21.11,-45.646,18.5
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPO DO MEIO,Mata Atlantica,12,0,1,-21.102,-45.895,7
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CASA GRANDE,Mata Atlantica,11,0,1,-20.887,-43.898,15.8
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,RESENDE COSTA,Mata Atlantica,11,0,1,-20.878,-44.299,7.2
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,11,0,1,-20.866,-44.817,8.9
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlantica,11,0,1,-20.864,-44.806,10.6
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CONSELHEIRO LAFAIETE,Mata Atlantica,11,0,1,-20.66,-43.821,10.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMOPOLIS DE MINAS,Mata Atlantica,11,0,1,-20.556,-44.661,18
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CLAUDIO,Mata Atlantica,11,0,1,-20.468,-44.815,10.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRADAS,Mata Atlantica,0,0,1,-21.937,-46.57,45.9
2019/08/29 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ANDRADAS,Mata Atlantica,0,0,1,-21.941,-46.589,30.9
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,5,0,1,-14.578,-44.688,72.6
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTALVANIA,Cerrado,5,0,1,-14.589,-44.691,83.4
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,29,0.4,1,-17.649,-46.613,53.2
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,VAZANTE,Cerrado,26,0.4,1,-17.653,-46.636,46.3
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DO PARANAIBA,Cerrado,6,2.2,0.5,-18.996,-46.275,50.4
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,4,1.7,1,-19.024,-47.299,59.7
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.6,0.8,-19.085,-49.667,162.6
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.4,0.8,-19.087,-49.68,372.4
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.9,0.8,-19.108,-49.676,37.6
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.9,0.7,-19.12,-49.687,326.1
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.5,0.8,-19.122,-49.7,502.6
2019/08/29 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,GURINHATA,Cerrado,21,6.1,0.8,-19.124,-49.712,23.9
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,NOVA ERA,Mata Atlantica,2,0,0.7,-19.709,-43,29.4
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,TAPIRA,Cerrado,3,0.1,1,-19.858,-47.082,81.4
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,TAPIRA,Cerrado,3,0.1,1,-19.858,-47.086,70.1
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Cerrado,87,0,1,-15.217,-43.57,71.1
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,79,0,1,-15.22,-43.582,314.1
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,74,0,1,-15.22,-43.589,391.1
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,60,0,1,-15.222,-43.609,34.2
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,JAIBA,Caatinga,65,0,1,-15.223,-43.602,163.2
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PINTOPOLIS,Cerrado,31,0,1,-16.033,-45.104,175.1
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PINTOPOLIS,Cerrado,29,0,1,-16.035,-45.099,170
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PINTOPOLIS,Cerrado,38,0,1,-16.038,-45.125,25.8
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,26,0,1,-17.498,-44.241,98.7
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,24,0,1,-17.511,-44.239,67.1
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CAPELINHA,Cerrado,2,0,0.9,-17.61,-42.467,13.3
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CORINTO,Cerrado,68,0,1,-18.148,-44.686,55.2
