2018-07-08,2018-07-15,2018-07-22,2018-07-29,2018-08-05,2018-08-12,2018-08-19,2018-08-26,2018-09-02,2018-09-09,2018-09-16,2018-09-23,2018-09-30,2018-10-07,2018-10-14,2018-10-21,2018-10-28,2019-07-07,2019-07-14,2019-07-21,2019-07-28,2019-08-04,2019-08-11,2019-08-18,2019-08-25,2019-09-01,2019-09-08,2019-09-15,2019-09-22,2019-09-29,2019-10-06,2019-10-13,2019-10-20,2019-10-27,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.303932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.515159,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.421741,0,0,0,0,0,0,0,6.362534,0,0,0,0,0,8.518667,4.949053,0,0,0,0,0,0,0,0,0,6.150542,0,6.258979,0,0,8.946488,7.728863,0,0,10.639691,7.853218,0,0,0,0,0,50.4
0,0,0,0,5.899384,0,0,0,0,0,0,0,0,0,0,8.790826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.630976,0,0,0,0,0,7.8683,0,7.630976,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.362534,0,0,0,0,0,0,0,0
0,0,6.405526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159064,0,0,5.027918,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.130834,0,0,0,0,0,0,0,0,0,0,6.489171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.053617,0,0,0,0,0,0,4.867388,9.33505,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.386153,0,8.535599,0,5.881623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.408922,6.569881,0,0,4.408922,0,4.922152,0,0,0,0,0,5.27283,0,5.809176,5.295946,0,0,0,11.614669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.535974,8.076555,0,0,15.3
0,0,4.233264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.515159,0,0,0,0,0,0,0,8.437957,5.129033,0,0,0,0,0,0,0,0,0,0,0,0,0,10.493204,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.150542,10.05264,0,0,0,0,0,0,0,8.484423,0,0,0,0,0,8.815854,0,0,6.583062,0,0,0,0,12.254115,0,0,0,0,0,0,0,5.386153,0,6.258979,0,0,0,0,10.947095,9.911749,8.524325,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.614249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.258979,0,9.02963,0,0,0,4.603404,10.495604,0,0,0,0,0,0,0
0,7.605839,0,0,0,7.84564,0,0,0,6.685872,0,0,10.160561,0,0,0,0,0,0,0,0,6.053344,4.540386,3.747253,0,5.657054,5.772078,0,0,10.478754,0,0,0,0,0,0,0,0,0,10.734573,10.220802,10.715035,0,7.045799,7.261101,8.750207,4.603404,0,0,0,26.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.323864,0,0,0,0,5.986186,0,0,0,0,5.408163,0,5.899384,0,8.693158,0,0,12.451914,0,0,0,0,0,0,0,5.753303,5.934499,0,9.914838,9.33505,13.051803,0,0,0
0,0,0,0,0,0,0,0,6.647855,0,0,0,0,0,0,0,0,0,0,0,7.784098,0,0,0,0,0,6.348023,9.731769,0,0,0,0,7.43085,0,0,6.808242,0,0,0,0,0,0,6.685872,6.274062,0,7.822754,0,7.768451,0,0,0
0,0,0,0,0,4.233264,7.784098,0,4.508218,0,0,5.001929,4.949053,0,0,0,0,4.043073,6.747871,6.391284,0,0,5.341492,0,0,6.924428,5.734373,4.922152,0,5.079031,0,0,0,0,0,7.013328,0,0,0,0,0,4.603404,7.251293,0,6.258979,0,4.949053,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.808242,0,15.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.036738,0,0,0,0,0,0,8.110629,0,0,0,0,0,0,0,0,0,0,6.243798,10.825695,0,0,0,0,0,0,10.719391,0,0,0,0,0,0,0,5.494154,0,0,0,0,0,0,0,6.461626,7.927658,0,13.83042,10.509949,0,0,0
0,0,0,0,0,6.831953,0,0,6.258979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.171285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.053344,10.141057,8.062782,6.447729,0,8.443816,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.208487,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.735604,0,0,0,0,0,0,0,0,0,0,0,5.696038,0,0,0,0,0,5.129033,7.013328,0,0,0,0,9.397746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.969308,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.161085,0,0,5.863724,0,9.731769,0,0,0,5.177971,0,0,7.375647,0,0,6.274062,6.118597,0,0,0,0,0,7.23155,6.182049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.118597,0,0,0,0,7.927658,0,0,0,0,0,0,0,0,6.405526,8.069679,0,9.521897,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.191549,9.409313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.831953,0,10.185396,0,0,0,0,0,0,0,10.146647,5.556602,0,0,0,0,0,0,8.062782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615201,0,9.908655,8.714067,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9.698093,0,0,0,0,0,0,6.433747,0,6.213131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.609199,0,0,0,0,0,8.535599,10.829846,0,0,0,0,0,0,5.341492,0,7.493622,0,0,5.177971,0,6.710873,7.597399,7.347541,6.93573,6.134625,0,0,6.784283,0,0,0,7.597399,0,0,0,6.93573,0,0,6.303932,6.134625,0,8.286387,0,0,0,0
0,0,0,0,0,0,0,0,8.069679,0,0,0,0,0,0,5.863724,0,0,0,0,0,0,0,0,0,0,0,9.354827,0,0,0,0,0,0,0,0,0,0,6.760072,0,0,0,0,0,0,8.020963,0,6.946977,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.577046,0,0,0,0,0,0
0,0,0,0,0,7.978369,0,0,0,0,9.274679,9.127328,6.583062,0,0,0,0,0,0,0,0,0,0,4.664741,0,0,5.22589,0,8.495894,0,0,6.053344,10.354668,6.405526,0,0,0,0,0,0,0,0,0,8.420287,8.157501,0,8.569095,6.303932,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.899384,0,8.254836,0,0,0,0,0,7.15084,0,0,0,0,0,0,0,7.270867,0,0,0,0,0,0,0,0,5.535974,0,0,0
7.077818,5.001929,0,0,0,4.724485,0,0,0,0,0,6.831953,0,0,0,0,0,4.121047,0,7.421741,4.975643,0,0,9.286881,0,0,5.001929,9.492409,0,5.408163,0,0,0,0,0,0,0,0,0,0,7.44896,0,7.181439,5.451561,0,0,11.76725,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.991423,5.899384,0,0,0,5.899384,8.585662,8.698403,0,0,0,0,0,0,0,0,0,0,5.494154,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.535974,0,0,0,0,0,0,5.408163,0,8.366448,0,0,0,6.660597,4.121047,6.52988,4.305145,0,11.661371,0,5.577046,0,8.57463,8.57463,0,5.27283,0,6.069832,6.878655,0,0,0,0,0,0,0,0,0,8.790826,6.609199,0,0,5.053617,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.540386,0,0,0,0,0,0,0,0,0,5.535974,0,0,0,0,0,0,0,0,0,0,0,0,0,8.563546,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.639295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.327091,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.980392,7.466929,0,10.08727,0,0,0,0,0,0,0,0,0,0,0,8.946488,6.182049,0,0,0,0,6.796294,0,6.710873,6.134625,0,0,0,0,0,0,0,0,0,0,0,0,8.384535,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.93573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.755324,6.086202,7.588928,0,0,11.249532,0,0,0,6.362534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.878718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.502821,7.704779,9.687893,0,6.569881,7.605839,0,0,0,0,0,0,0,7.201615,0,6.77221,0,0,6.946977,0,0,6.735604,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.845531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.838036,0,7.920322,0,0,0,0
0,0,0,0,0,0,4.782716,0,6.843718,0,0,0,0,0,0,0,0,0,0,0,0,0,4.408922,0,6.405526,0,0,0,0,0,0,0,0,0,0,0,5.715285,0,0,0,4.475593,0,0,0,0,0,7.356948,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.150542,0,0,6.447729,0,10.188139,0,0,5.177971,6.901656,0,0,0
0,0,0,0,0,0,0,0,8.378522,0,0,0,0,0,0,0,0,0,0,0,0,0,8.666751,0,8.983811,0,7.8683,4.949053,0,7.161085,0,0,0,0,9.178919,0,0,6.622156,0,11.443313,0,4.159064,6.41968,8.130834,7.475861,0,7.630976,0,0,0,0
0,6.808242,5.104168,0,4.603404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.508218,9.728423,5.153632,0,0,6.596167,0,0,0,0,0,0,0,0,0,8.825789,4.159064,0,0,0,0,9.447457,12.809824,8.795853,7.784098,7.67227,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77221,0,0,4.922152,0,9.0701,0,0,0,0,0,0,0,0,0,0,4.442499,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.572111,0,0,0,0,0,0,0,0,0,0,0,0,11.086648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.708559,0,0,10.357216,0,0,9.187406,0,0,0,0
6.150542,0,0,0,0,6.698407,0,0,0,0,6.069832,5.809176,7.537433,0,0,7.375647,0,0,0,0,0,9.258309,0,0,0,0,9.166129,0,0,5.881623,0,0,0,0,0,0,0,0,0,4.475593,0,0,0,0,0,8.708857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.572111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.572111,0,0,0
0,0,0,0,0,0,0,0,4.196463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.493622,0,0,0,0,0,0,0,0,6.67327,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.408431,0,5.472956,0,0,5.472956,0,0,0,0,0,7.720863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.380516,0,0,0,0,0,0,0,7.045799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.472956,0,0,0,0,0,0,0,4.508218,0,0,7.119828,0,0,0,8.490166,9.118616,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.129033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.694807,0,0,0,5.881623,0,0,0,0,0,0,0,0,0,0,10.915343,0,7.696695,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753784,0,0,0,0,0,0,0,0,5.617398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.855423,6.036738,7.338096,6.855423,7.366317,0,0,0,0,6.461626,0,0,0,0,0,0,8.845531,0,4.922152,0,10.055545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.805875,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.153632,0,0,0,0,0,5.899384,5.472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.294979,0,7.905578,0,0,0,0,0,4.475593,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.472956,9.874349,0,0,8.124119,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.711622,0,7.109398,0,8.420287,0,0,0,0,0,0,0,0,0,12.123176,0,8.535599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.712835,8.623859,0,0,0,21.9
0,0,6.946977,0,0,0,5.637312,0,10.77103,0,0,0,0,0,9.804164,0,0,12.068155,0,0,0,0,0,0,0,0,11.009314,0,0,0,8.585662,0,0,0,0,0,0,0,0,6.41968,0,9.10987,0,10.817369,0,0,8.81087,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.863724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.958169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.213131,0,0,0,0,0,0,0,0,0,6.747871,5.556602,0,0,0,0,5.809176,0,0,0,8.969886,0,4.603404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.784283,5.472956,6.77221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09706,8.563546,0,0,7.934971,0,0,0,0,0,0,0,0,0,0,0,0,6.318723,0,7.421741,0,0,0,0
0,0,0,0,0,0,0,0,6.33342,0,8.955876,9.687893,8.157501,10.040979,0,0,11.073627,0,0,0,0,0,0,0,0,0,6.660597,6.318723,9.807401,8.898966,9.144654,6.855423,0,6.843718,0,0,5.202055,0,0,0,0,0,9.791169,0,0,5.129033,5.845685,9.25008,7.439923,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.808242,0,5.249479,9.807401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.076555,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.197643,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93573,0,0,0,4.949053,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.969086,0,0,0,0,0,0,0,0,5.986186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.890184,0,0,0,0,0,0,6.647855,0,0,5.772078,5.753303,0,0,9.708248,5.341492,0,8.17072,0,0,0,0,0,0,0,0,0,0,0,0,5.027918,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.664741,0,6.489171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.753303,0,0,6.391284,0,0,0,0,0,4.664741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.118597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.489171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10061,0,0,0,0,0,0,0,0,0,8.645405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.130212,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.171285,5.951857,9.187406,9.836332,6.391284,9.390001,0,0,0,0,0,0,0,0,0,0,0,5.153632,6.980392,5.917008,0,0,0,5.715285,0,0,0,0,0,0,0,0,0,0,6.134625,7.883284,7.67227,6.289045,7.421741,8.384535,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.775678,0,0,0,0,0,7.712835,8.805875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.588928,0,0,0,0
0,0,0,0,0,0,4.374847,0,0,6.867068,0,4.408922,0,0,0,0,0,0,0,0,0,0,9.52921,0,4.782716,0,6.053344,4.572111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.985523,7.768451,0,0,0,5.386153,0,0
6.289045,0,10.390092,0,0,7.502451,0,0,0,0,0,0,9.905558,0,0,0,0,0,5.734373,0,0,0,0,0,0,0,8.765523,0,0,0,0,0,0,0,0,0,0,0,10.500395,10.929288,8.682631,0,5.027918,6.069832,10.323864,0,9.993738,8.222847,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.177971,0,0,0,6.569881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.241443,0,0,0
0,0,0,0,0,0,5.676629,0,0,0,0,5.753303,5.079031,0,0,0,0,0,0,0,0,0,0,6.635042,0,0,5.153632,8.61301,0,0,0,10.239644,0,0,0,0,0,0,6.924428,0,0,0,8.408431,0,7.211637,0,8.979179,8.31751,0,0,0
0,0,0,0,0,0,0,6.213131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.569881,8.190406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44896,0,6.556625,0,0,0,0,0
0,4.811287,0,0,0,0,4.233264,0,0,0,0,0,0,0,0,0,3.878718,0,0,0,0,0,0,0,0,5.386153,0,6.102457,0,0,0,0,0,0,0,0,0,0,0,6.197643,0,0,5.027918,0,7.605839,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.056522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.552408,0,0,0,0,0,0,0,0,0,0,0,0,6.543292,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.696038,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.328611,0,0,0,0,0,0,4.233264,0,0,0,0,0,0,0,0,3.962363,0,0,6.91307,0,8.634658,0,0,0,8.311319,5.295946,0,0,0,0,0,0,6.489171,0,0,0,0,6.698407,0,0,5.129033,5.27283,5.734373,0,0,0,0,0,0
0,5.341492,0,0,6.831953,7.520009,0,0,0,0,0,0,0,0,0,0,0,0,4.408922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634277,0,6.878655,0,4.782716,8.110629,0,0,0
0,0,4.782716,0,0,0,0,0,0,0,0,0,0,8.298887,0,0,0,0,0,0,0,0,0,0,0,0,0,14.467199,9.034162,0,0,0,0,0,0,0,0,0,0,10.6284,8.09706,0,10.185396,12.132612,0,0,5.899384,8.865106,0,0,0
0,0,0,0,0,0,0,3.878718,0,0,0,0,0,0,0,0,0,0,0,7.181439,0,0,5.597311,6.197643,0,0,5.386153,0,0,4.508218,0,0,0,0,0,0,0,0,4.664741,0,0,0,8.273818,5.676629,0,0,0,7.270867,0,0,0
0,0,0,0,0,7.511247,0,0,6.980392,0,0,8.222847,0,7.563324,0,6.647855,0,10.011567,7.971193,0,0,0,0,0,0,0,7.537433,7.736836,0,0,0,0,0,0,0,0,0,0,0,0,9.413156,0,8.850441,11.20592,0,0,7.493622,0,0,0,0
0,0,0,0,0,0,0,0,6.069832,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001929,0,0,0,0,6.086202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.045799,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.760072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.591157,0,0,0,0,6.41968,0,0,6.924428,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.398402,0,0,0,0,7.439923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.130738,0,0,0,0,0,0,0,5.986186,0,0,0,0,0,0,0,7.309524,0,0,0,0
0,0,0,0,0,5.676629,0,0,0,6.16635,0,0,0,0,0,0,0,0,4.540386,0,5.27283,0,0,0,0,6.036738,0,0,0,0,0,7.43085,0,4.233264,0,0,0,0,0,0,0,0,0,0,6.698407,6.289045,0,0,0,0,0
0,0,0,0,0,4.572111,0,0,5.734373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.946977,0,0,0,0,0,0,0,0,0,4.374847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.752698,7.309524,5.827503,4.003072,9.684484,4.894933,0,5.295946,5.249479,0,6.622156,0,0,0,0,0,6.228515,0,0,6.735604,6.969308,0,5.22589,13.740932,0,9.874349,8.734788,10.392601,0,0,5.657054,4.894933,0,0,0,0,0,6.362534,5.295946,6.843718,0,0,5.556602,9.319105,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753784,0,0,0,0,0,0,0,5.079031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.867388,0,0,10.115736,0,7.251293,0,7.704779,0,0,0,0,0,0,9.601091,8.790826,0,0,7.67227,0,7.119828,8.329843,9.443671,10.090133,10.226201,6.274062,5.637312,6.461626,0,0,0,0,0,0,0,0,5.617398,7.475861,9.957658,9.521897,9.09669,8.449661,7.815075,7.630976,9.639688,6.901656,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.083433,6.33342,0,0,6.069832,9.204287,0,0,0,8.760429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.396514,0,0,0,0
0,0,0,0,0,0,7.191549,0,10.064241,8.31751,10.402612,6.609199,7.647583,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02963,6.318723,0,9.25008,0,0,0,5.202055,0,0,0,0,0,0,0,0,0,0,9.470043,0,7.056522,7.647583,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.753303,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.134625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.879678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.715285,0,0,0,0,0,0,0,0
0,0,0,8.329843,0,4.664741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.269485,0,6.197643,7.241443,6.67327,0,0,4.867388,0,0,0,0,0,0,7.270867,0,0,0,0,0,0,5.790702,0,7.403414,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.270867,0,6.405526,9.586893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.992655,10.149436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.22589,0,0,0,0,0,5.734373,0,0,0,0,0,0,0,0,0,3.607817,7.647583,0,0,0,0,0,0,11.424173,0,0,0,5.969086,0,0,0,0,0,0,0,0,4.811287,0,7.024203,0,0,0,0,6.134625,0,0,0,0
5.053617,0,0,0,0,0,0,0,0,8.144206,0,8.682631,6.52988,11.077355,0,0,0,0,6.069832,0,0,0,0,0,0,0,0,8.16412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
0,5.734373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08239,0,0,7.942261,6.969308,4.975643,0,0,0,0,0,0,0,0,0,6.33342,5.863724,0,0,5.899384,0,0,6.516391,0,0,0,5.715285,0,6.596167,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.890006,5.809176,0,0,5.597311,0,0,8.203437,10.303096,10.502788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.110629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.583062,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.213131,0,0,0,5.202055,6.150542,0,0,0,0,0,0,0
